f10,f02,f07,f18,f15,f21,Month,f12,f06,f04,f19,f05,f20,f16,f09,f17,f14,f03,f08,f11,f01,f13,label
0,0.0,-0.1936,0.0104,0.14,2,Mar,1,1.0161,2,14,0,0.0,2820.952419,3.0,0.0262,81,2,3,0.008897485,1165.166667,0.029431012,0
0,0.0,1.13,2.0766,1.3577,2,Nov,0,0.5378,2,0,1,0.0,1542.35,0.0,0.0167,40,2,1,0.0,0.0,0.031666667,1
0,0.0,-0.0671,1.8311,2.0525,2,Dec,1,0.0466,4,0,0,0.0,449.25,54.5,0.0048,26,2,3,0.0,0.0,0.022222222,0
1,0.0,-0.2908,0.6996,0.8687,2,Mar,2,-0.3155,2,2,1,0.0,485.8333333,58.5,0.0143,16,2,7,0.0,125.0,0.002222222,0
0,0.0,-1.1039,-0.4379,-0.7464,2,Nov,1,0.5612,3,0,1,0.0,1893.650488,8.0,0.0444,55,13,1,0.012727273,0.0,0.038483516,0
0,5.903181818,-1.4746,1.5554,1.964,2,May,4,0.5362,2,1,0,0.0,1155.0,15.0,0.0133,38,2,5,0.004545455,0.0,0.020454545,1
0,0.0,0.0891,0.4243,0.9423,2,Nov,0,1.5992,2,0,0,0.0,2193.541667,0.0,0.0045,33,6,2,0.0,0.0,0.008602151,0
0,0.0,-0.0274,-0.1236,-0.9602,2,Mar,0,-0.6589,2,1,0,0.0,574.8333333,0.0,0.0047,49,10,2,0.0,65.5,0.012,0
0,0.0,1.2515,0.1095,0.0756,2,Nov,0,0.2907,2,0,1,0.0,1806.166667,0.0,0.0244,68,13,2,0.004411765,0.0,0.027941176,0
0,0.0,0.0536,-0.0422,-0.0332,2,Nov,0,1.1865,2,0,1,0.0,4152.083333,0.0,0.0189,48,1,1,0.00625,0.0,0.028125,0
0,0.0,-3.2305,-0.8535,-0.9699,1,Dec,0,0.6322,1,0,0,0.0,938.0416667,0.0,0.0412,49,2,7,0.00375,0.0,0.010664683,0
0,5.569285714,-0.4453,0.0194,0.1433,2,May,2,1.3362,2,0,1,0.0,2778.333333,37.0,0.0118,28,11,2,0.007142857,0.0,0.023809524,0
0,0.0,1.8073,0.7234,0.4767,1,May,0,0.6007,1,0,0,0.0,740.5,0.0,0.1214,29,4,2,0.0,0.0,0.009315376,0
0,0.0,0.3842,-0.6742,0.3385,2,May,2,-0.2189,2,0,0,0.0,195.0,46.0,0.1111,13,4,1,0.0,0.0,0.008333333,0
0,0.0,-0.2011,-0.2114,-0.1934,2,May,0,-0.5113,3,0,0,0.0,117.0,0.0,0.0344,3,11,1,0.066666667,0.0,0.1,0
0,0.0,0.3906,-0.071,-0.2946,1,Dec,0,0.1171,1,0,1,0.0,303.5,0.0,0.04,12,2,7,0.016666667,0.0,0.016666667,0
0,0.0,-0.628,-0.6762,-0.9201,2,May,4,0.7512,2,0,0,0.0,338.8571429,221.0,0.0051,15,2,6,0.0,0.0,0.030769231,0
0,0.0,2.2542,-1.5303,-1.9681,1,May,0,-2.0476,1,0,0,0.2,0.0,0.0,0.017,2,3,1,0.2,0.0,0.2,0
0,19.29866138,-0.0212,-1.7182,-1.4989,1,Dec,5,1.4311,1,1,0,0.0,2590.016667,148.5,0.0091,36,1,1,0.0,25.5,0.020954545,0
0,0.0,1.9445,-0.0618,-0.5884,2,Nov,9,-0.2582,2,7,0,0.0,3312.879422,198.4333333,0.0106,113,2,2,0.004032258,636.75,0.016482015,1
0,0.0,1.3619,1.2861,2.4728,6,May,0,0.7392,2,0,0,0.8,588.3333333,0.0,0.06,16,2,1,0.028571429,0.0,0.067857143,0
0,0.0,-0.0315,-0.1693,-0.3901,2,Mar,0,0.4038,2,0,1,0.0,392.0,0.0,0.0182,19,1,5,0.021052632,0.0,0.052631579,0
0,0.0,0.3654,-2.2579,-0.9198,2,May,1,0.7104,2,0,0,0.0,821.3333333,76.0,0.0138,37,4,4,0.0,0.0,0.014285714,0
0,0.0,0.0548,0.1845,0.7557,2,Nov,0,-0.0859,2,0,0,0.0,676.1666667,0.0,0.08,20,2,3,0.0,0.0,0.025,0
1,0.0,-0.1947,-0.8673,-1.2779,1,Dec,0,-2.5868,1,0,0,0.0,0.0,0.0,0.0122,1,2,1,0.2,0.0,0.2,0
0,0.0,-0.5481,-0.7839,0.0103,2,May,0,0.2757,3,0,0,0.0,2759.633333,0.0,0.0286,32,2,3,0.027083333,0.0,0.038541667,0
1,0.0,0.7683,0.5668,0.815,1,Nov,0,-1.0159,1,0,0,0.0,57.0,0.0,0.0119,4,8,1,0.05,0.0,0.075,0
0,0.0,0.8167,0.6996,0.8387,2,May,0,-2.8272,3,0,0,0.0,0.0,0.0,0.1,1,6,3,0.2,0.0,0.2,0
1,0.0,-0.1454,1.0231,1.1961,2,Nov,0,0.367,3,0,0,0.0,542.9333333,0.0,0.0667,18,11,1,0.0,0.0,0.009259259,0
0,0.0,0.6623,-0.2781,-0.8833,8,May,0,-1.0419,1,2,1,0.0,145.0,0.0,0.0167,4,6,4,0.0,13.0,0.04,0
0,0.0,-0.8109,-0.6469,-0.3885,2,May,0,0.8031,3,1,0,0.0,816.9545455,0.0,0.2,13,1,8,0.028571429,20.0,0.047619048,0
0,0.0,0.5015,-1.677,-1.5437,2,May,0,0.0184,2,0,0,0.2,309.8,0.0,0.2,15,4,6,0.0,0.0,0.016666667,0
0,0.0,0.1627,-1.5758,-1.4638,1,May,2,0.4371,1,0,0,0.0,473.5,127.0,0.0395,13,2,1,0.015384615,0.0,0.042307692,0
0,0.0,2.0964,2.2729,2.3751,4,Nov,2,-2.0567,2,0,0,0.0,8.0,15.0,0.0105,1,2,1,0.0,0.0,0.066666667,0
1,128.8278691,-0.2355,-1.7092,-2.1207,2,Dec,0,1.5048,2,0,0,0.0,1040.1,0.0,0.0482,17,2,5,0.0,0.0,0.013333333,1
2,87.9029606,0.5107,1.9928,1.662,13,Dec,6,0.4154,8,0,0,0.0,303.5,213.5,0.0032,11,20,9,0.0,0.0,0.016666667,1
0,0.0,-0.0141,0.7817,0.7654,1,Nov,0,0.0408,1,0,0,0.0,806.125,0.0,0.0093,24,3,6,0.0,0.0,0.016666667,0
0,0.0,-0.5157,0.3043,0.3499,1,Dec,0,-0.1107,4,0,0,0.0,697.5,0.0,0.0119,2,1,3,0.0,0.0,0.1,0
1,0.0,0.3231,1.9707,1.7589,2,Nov,2,-0.5311,2,0,0,0.0,712.2960784,386.0,0.02,72,2,4,0.0,0.0,0.000913242,0
0,11.8290411,-1.1535,-0.8052,-1.0867,2,May,0,1.1046,2,0,0,0.8,1289.25,0.0,0.0266,75,4,1,0.005479452,0.0,0.017351598,1
1,0.0,0.0154,1.4216,1.2421,2,Dec,4,-0.9913,2,0,0,0.0,139.5,99.5,0.0019,9,8,3,0.0,0.0,0.017222222,0
0,0.0,0.4211,0.7452,0.2221,1,Mar,0,-0.5111,1,0,1,0.0,281.547619,0.0,0.0419,13,2,2,0.003846154,0.0,0.017307692,0
0,0.0,0.1872,-2.374,-2.2154,2,June,0,-0.549,3,0,1,0.0,66.4,0.0,0.0107,3,11,6,0.066666667,0.0,0.1,0
0,0.0,-0.6994,0.4342,0.1579,2,May,0,-0.4996,2,0,0,0.0,142.5,0.0,0.0375,16,4,1,0.0375,0.0,0.08125,0
0,0.0,-0.3907,-1.1928,-0.9212,2,Mar,0,-0.2506,2,0,0,0.0,70.83333333,0.0,0.029,6,2,8,0.0,0.0,0.016666667,0
0,0.0,-0.4467,0.5957,0.917,2,Mar,0,-1.7969,3,0,1,0.0,10.0,0.0,0.0077,1,9,3,0.0,0.0,0.1,0
1,0.0,-0.7341,-0.6187,-0.024,4,Dec,2,-0.5656,2,0,0,0.0,57.0,82.0,0.2,4,2,3,0.0,0.0,0.033333333,0
0,0.0,-0.3677,0.1873,0.6226,2,Dec,0,0.2738,2,0,0,0.0,711.1666667,0.0,0.0202,25,3,2,0.0,0.0,0.016,0
0,0.0,2.7819,0.3246,0.6245,2,Nov,1,-2.4437,3,0,0,0.0,0.0,0.0,0.0415,1,8,3,0.2,0.0,0.2,1
0,0.0,0.6454,-1.4773,-1.8711,2,Dec,0,2.2508,3,0,0,0.0,2334.916667,0.0,0.0188,18,1,1,0.011111111,0.0,0.017592593,0
1,27.69500776,-0.5062,0.3078,0.036,2,Nov,3,0.6983,2,6,0,0.0,481.31,86.95,0.0105,17,20,9,0.0,173.2,0.0,1
0,0.0,1.4874,-0.5293,0.0279,2,Mar,1,0.0459,2,0,0,0.0,269.5,8.0,0.0111,14,1,3,0.0,0.0,0.019047619,0
1,0.0,-0.5827,0.7355,1.5285,1,Nov,0,-0.2559,1,0,0,0.0,383.5,0.0,0.0284,10,2,1,0.0,0.0,0.022222222,0
0,0.0,1.1504,1.3385,0.8759,1,June,0,0.7744,1,0,0,0.0,1544.533333,0.0,0.01,27,3,3,0.048148148,0.0,0.080246914,0
0,32.38852793,-0.1758,2.5287,1.9646,2,Nov,3,-0.1991,2,1,0,0.0,446.0,7.0,0.0778,21,1,1,0.019047619,25.16666667,0.031746032,0
0,4.195335178,-0.473,0.3277,0.3634,2,Nov,10,1.7328,3,0,0,0.0,2681.998105,162.2291667,0.0091,101,2,3,0.010185185,0.0,0.021374201,0
0,0.0,-1.7554,1.4429,1.9766,2,Mar,13,0.5814,2,1,0,0.0,5958.071931,374.875,0.0245,88,2,3,0.002105263,53.0,0.00954386,0
0,0.0,-0.6475,-0.1467,-0.3655,2,May,0,1.1801,2,0,0,0.0,2083.3,0.0,0.0312,70,2,7,0.000980392,0.0,0.005252101,0
0,0.0,0.3003,-1.0408,-1.2371,2,Mar,0,0.1384,2,0,0,0.0,925.8333333,0.0,0.0143,22,1,3,0.018181818,0.0,0.048484848,0
0,0.0,1.3923,0.6338,0.6002,2,May,1,0.3066,2,0,0,0.8,1296.942857,4.0,0.0135,37,2,4,0.013888889,0.0,0.039814815,0
0,0.0,0.2222,-0.2142,-0.3515,1,June,0,1.0873,1,0,1,0.0,997.3142857,0.0,0.0127,23,15,3,0.0,0.0,0.039130435,0
0,0.0,0.7572,-0.2316,-0.2401,2,Mar,0,-0.6911,2,0,0,0.0,49.5,0.0,0.0072,4,2,9,0.0,0.0,0.016666667,0
0,0.0,-0.495,0.7068,0.9727,2,Mar,0,0.3321,2,0,0,0.0,196.5,0.0,0.0771,8,10,1,0.0,0.0,0.025,0
0,0.0,1.1762,-0.7261,-0.8614,2,Dec,0,0.1345,2,0,0,0.0,399.5,0.0,0.0133,17,2,1,0.017647059,0.0,0.047058824,0
0,22.03276923,-0.5444,-0.4059,-0.4649,2,Mar,1,-0.0206,2,1,1,0.0,1434.255128,73.0,0.0235,50,2,3,0.0,740.0,0.019230769,0
0,0.0,2.6984,-0.9217,-0.6968,2,Mar,0,-0.7891,4,0,0,0.0,77.0,0.0,0.0084,3,1,6,0.0,0.0,0.066666667,0
0,0.0,-0.1872,-0.1073,0.1952,2,Dec,0,-0.244,2,0,0,0.0,1385.85,0.0,0.0571,49,3,4,0.0,0.0,0.013265306,0
1,0.0,-0.4709,0.7189,0.7594,2,Dec,0,0.2717,3,0,0,0.0,611.0833333,0.0,0.2,7,8,6,0.0,0.0,0.016666667,0
0,0.0,0.8132,0.3598,-0.0733,1,May,0,0.1442,4,0,0,0.0,641.5,0.0,0.0454,16,1,7,0.0,0.0,0.0375,0
0,0.0,0.2198,-1.0422,-0.8697,4,May,0,0.6678,2,0,0,0.8,1260.666667,0.0,0.0409,7,6,5,0.057142857,0.0,0.107142857,0
0,0.0,-0.3131,-0.2356,-0.427,2,Nov,0,1.0515,2,0,1,0.0,2663.583333,0.0,0.0699,79,1,1,0.002531646,0.0,0.017088608,1
0,0.0,-0.0168,-0.4291,-0.3831,2,May,5,0.7918,2,0,0,0.0,875.0,81.66666667,0.0292,43,4,5,0.0,0.0,0.009761905,0
0,0.0,-1.6947,0.4596,1.5316,2,May,0,-0.1951,2,0,0,0.0,575.6666667,0.0,0.0305,15,2,2,0.043333333,0.0,0.044444444,0
1,80.118,1.9816,-2.0387,-1.6856,4,May,3,-0.2349,2,1,0,0.0,2915.166667,285.8,0.0452,56,3,3,0.0,23.5,0.003448276,1
0,0.0,0.2018,1.2737,1.3856,2,May,0,0.734,3,0,0,0.0,1370.833333,0.0,0.085,30,4,2,0.042145594,0.0,0.066781609,0
0,0.0,0.5651,1.1197,0.7959,2,May,0,1.2696,3,0,0,0.0,4346.916667,0.0,0.0167,48,13,2,0.020138889,0.0,0.034791667,0
0,0.0,0.1686,-0.7197,-1.0079,1,Dec,1,-0.375,1,0,0,0.0,578.8106061,46.5,0.0173,22,2,2,0.00952381,0.0,0.04021164,0
0,0.0,0.5073,1.1825,1.8347,2,Mar,0,-0.6958,2,0,1,0.0,200.0,0.0,0.1,12,2,1,0.0,0.0,0.047222222,0
2,46.06937312,1.2504,-1.7502,-1.3851,13,Dec,0,-0.0708,8,0,0,0.0,302.0,0.0,0.075,4,20,9,0.0,0.0,0.04,1
0,0.0,-0.339,-0.1199,-1.0609,1,May,8,-0.3109,1,0,0,0.0,107.0,206.0,0.0376,8,1,6,0.0,0.0,0.02,0
0,55.46963196,1.1488,1.8648,1.6975,2,Nov,2,0.6733,3,0,0,0.0,921.6,90.0,0.05,19,8,3,0.02,0.0,0.03,1
0,0.0,1.0664,-0.5962,-0.4181,2,May,2,0.0015,2,0,0,0.0,631.0,81.0,0.0155,18,1,1,0.01,0.0,0.029,0
0,0.0,-0.3451,-0.019,-0.5031,2,May,0,-0.2283,3,0,0,0.8,136.0,0.0,0.0155,13,13,7,0.142857143,0.0,0.154761905,0
0,0.0,0.7688,-1.6388,-1.8472,2,Nov,2,1.3441,2,3,0,0.0,12460.67006,51.0,0.0143,227,2,1,0.007569141,68.75,0.014819782,0
0,0.0,1.0338,1.4956,1.7569,2,May,0,-2.9848,3,0,0,0.6,0.0,0.0,0.0039,4,3,4,0.2,0.0,0.2,0
0,0.0,-1.6684,-0.3474,-0.502,4,May,0,-0.2659,2,0,0,0.8,129.0,0.0,0.1667,8,3,1,0.025,0.0,0.1,0
0,29.35629782,0.3687,1.1532,1.5054,2,Mar,7,-0.0065,2,0,0,0.0,1342.666667,170.0,0.0116,27,3,1,0.003333333,0.0,0.023333333,1
0,0.0,-0.2126,-1.1016,-1.2563,2,Nov,8,1.3948,2,1,0,0.0,5209.820361,275.75,0.0128,204,2,1,0.002571429,97.0,0.015411986,0
0,0.0,0.9472,-0.7337,-0.7702,2,May,0,-1.037,3,0,0,0.2,14.0,0.0,0.0147,2,1,3,0.0,0.0,0.1,0
0,0.0,0.2321,-0.276,-0.0479,2,June,1,-0.0483,2,0,1,0.0,1955.168685,5.5,0.019,103,13,9,0.015359477,0.0,0.037057104,0
0,0.0,1.0144,-1.8274,-2.0935,10,Nov,0,-1.9305,2,0,0,0.0,0.0,0.0,0.0389,1,1,3,0.2,0.0,0.2,0
1,0.0,1.0316,0.4347,0.4716,1,Nov,1,-0.0571,1,0,1,0.0,227.25,14.0,0.0184,11,2,3,0.018181818,0.0,0.018181818,0
1,9.74025,-1.2056,-0.5067,-0.2711,1,May,1,0.4366,1,0,1,0.0,1175.5,89.0,0.0308,17,4,3,0.0,0.0,0.0125,1
0,0.0,-0.5997,1.1323,0.9728,2,May,0,-0.4104,2,0,0,0.0,528.0,0.0,0.0069,15,3,4,0.026666667,0.0,0.055555556,0
0,0.0,-0.8912,-0.7529,-0.6532,2,Nov,10,1.442,2,2,0,0.0,10580.34479,720.5,0.0242,220,1,1,0.004767742,88.725,0.022140924,0
0,0.58275,-0.1462,-0.2672,0.258,6,May,4,0.6969,2,1,0,0.0,2418.52904,91.0,0.02,160,6,1,0.004878049,188.0,0.017369338,0
0,0.0,0.1964,-0.9665,-0.3868,8,Nov,0,-3.8182,1,0,1,0.0,0.0,0.0,0.0533,2,1,3,0.2,0.0,0.2,0
0,0.0,0.2604,1.6743,1.9123,2,May,3,1.1673,3,1,0,0.0,1671.257393,277.6666667,0.0406,32,2,8,0.005555556,32.0,0.017195767,0
1,0.0,-0.0232,0.2409,-0.3313,2,Nov,7,0.0082,2,0,0,0.0,64.75,102.5,0.2,9,2,5,0.0,0.0,0.027272727,0
0,0.0,-0.2238,-0.5673,-0.7846,2,Nov,6,1.7531,2,5,1,0.0,3313.073936,73.70833333,0.0067,80,2,1,0.022621723,188.0,0.059636655,0
0,0.0,0.5185,0.5549,0.9826,1,Dec,8,0.7646,1,0,0,0.0,759.75,160.5,0.0286,22,2,2,0.002564103,0.0,0.019871795,0
0,0.0,1.5561,1.1319,1.2164,3,Mar,0,-2.5266,3,0,1,0.0,0.0,0.0,0.0244,1,3,1,0.2,0.0,0.2,0
0,0.0,-1.0502,-1.8305,-2.2154,2,May,0,-0.7906,3,0,1,1.0,69.0,0.0,0.0425,3,20,1,0.0,0.0,0.066666667,0
0,40.4014481,1.6059,-1.0106,-1.0471,2,Dec,0,-0.2317,2,0,0,0.0,734.25,0.0,0.0138,15,2,9,0.0,0.0,0.015384615,1
0,0.0,1.168,-0.2055,-0.7681,2,Mar,2,0.9063,3,0,1,0.0,521.5,34.0,0.0167,21,1,5,0.018181818,0.0,0.021212121,0
0,0.0,-0.2611,-0.9742,-1.261,2,Nov,0,0.0087,2,0,0,0.0,2296.25,0.0,0.0057,37,13,1,0.0,0.0,0.014864865,0
1,0.0,0.7026,-0.2798,0.4006,2,Dec,0,0.8751,2,0,1,0.0,882.75,0.0,0.0036,21,2,2,0.0,0.0,0.020408163,0
1,40.4014481,0.4596,0.122,-0.0007,6,Dec,0,0.4109,2,0,0,0.0,846.25,0.0,0.0273,12,6,1,0.0,0.0,0.018181818,1
0,1.240071108,0.8213,-1.4297,-1.7303,2,Nov,6,1.739,3,0,1,0.0,6072.032391,413.4996124,0.0222,83,1,8,0.007058824,0.0,0.024023709,1
0,0.0,0.0113,0.9447,1.0061,2,Mar,0,1.4679,2,0,0,0.0,2156.0,0.0,0.015,16,1,3,0.01875,0.0,0.035416667,0
0,32.13922216,0.7875,0.7252,1.1211,2,Nov,7,0.2353,2,0,0,0.0,2186.145833,93.5,0.0267,101,1,1,0.0,0.0,0.004807692,0
0,0.0,0.8333,-1.8896,-1.5584,2,Mar,3,-0.0156,3,0,0,0.0,263.6,53.16666667,0.011,11,9,1,0.0,0.0,0.003571429,0
0,0.0,-0.8703,-1.5791,-2.1084,2,Dec,3,0.4051,3,6,1,0.0,807.0833333,138.5,0.0083,26,8,1,0.002083333,292.0,0.011458333,0
0,0.0,-0.0364,1.1308,1.2753,2,Dec,8,0.644,1,1,0,0.0,2587.150595,164.5833333,0.009,62,2,7,0.008333333,880.25,0.013161376,0
0,0.0,0.2069,-2.6751,-3.0848,2,May,0,-0.458,2,1,0,0.0,412.8333333,0.0,0.0429,20,6,3,0.019047619,416.0,0.038095238,0
1,58.16727273,1.0448,-0.4397,-0.7552,1,May,1,0.8901,1,3,0,0.0,359.1666667,0.0,0.0056,9,5,1,0.0,92.5,0.018181818,1
1,22.96411765,0.0935,-0.3451,-1.0749,2,Mar,9,0.4681,2,0,0,0.0,1084.5,298.6666667,0.025,27,8,1,0.0,0.0,0.010784314,0
0,0.0,-0.6344,-0.7765,-0.8663,2,June,0,0.9101,3,3,0,0.0,1167.187143,0.0,0.0545,11,2,2,0.030769231,27.6,0.040384615,0
1,0.0,-0.7813,0.6148,0.991,8,June,1,-2.7726,1,0,1,0.0,0.0,28.2,0.0357,2,3,2,0.066666667,0.0,0.133333333,0
0,0.0,0.0975,-0.2713,-0.4728,2,Nov,2,0.2547,2,0,0,0.0,243.1666667,25.0,0.0464,25,6,3,0.016666667,0.0,0.057283951,0
0,10.02085714,-1.0499,-0.4772,-0.1992,2,May,1,-0.2313,3,2,0,0.6,561.55,29.0,0.0077,11,4,1,0.014285714,149.0,0.038571429,1
0,0.0,-0.1235,0.585,0.6844,2,Nov,1,0.6158,2,0,0,0.0,724.0,4.0,0.016,11,1,1,0.0,0.0,0.036363636,0
0,5.513345912,-0.4126,0.1925,0.0642,2,May,6,0.7781,4,2,1,0.0,2382.428571,313.0,0.0125,49,4,1,0.022641509,0.0,0.048227559,0
0,0.0,0.8685,0.6132,0.3239,2,May,0,-1.7912,3,0,0,0.8,0.0,0.0,0.1,10,13,2,0.2,0.0,0.2,0
2,52.67778465,1.5109,-0.7399,-1.6042,13,Nov,0,-0.0011,8,0,0,0.0,2767.625,0.0,0.0286,31,20,9,0.0,0.0,0.006896552,1
0,13.18501,0.3307,2.4834,2.3107,2,Dec,0,0.9849,2,0,0,0.0,755.175,0.0,0.0147,48,10,4,0.000472813,0.0,0.026312057,1
0,0.0,-0.2531,1.8649,0.941,2,Dec,0,0.0598,2,0,1,0.0,314.6964286,0.0,0.0636,25,2,3,0.0,0.0,0.015666667,0
1,0.0,-0.2848,0.2574,0.1105,2,Dec,0,0.3249,3,0,0,0.0,864.4583333,0.0,0.0734,21,2,1,0.003174603,0.0,0.01031746,0
0,0.0,-0.9137,1.5202,1.283,2,Nov,1,1.5084,8,0,1,0.0,1733.658333,12.0,0.01,71,3,1,0.0,0.0,0.002898551,0
0,0.0,-1.6148,-0.5654,-1.0271,1,May,0,-0.3822,1,0,0,0.0,392.4666667,0.0,0.002,27,2,3,0.0,0.0,0.007407407,0
1,0.0,0.6609,0.3351,-0.105,2,Nov,0,-0.9829,3,0,1,0.0,185.0,0.0,0.0123,5,6,7,0.0,0.0,0.04,0
0,0.0,0.7149,-0.8157,-0.868,2,May,2,0.5728,2,1,0,0.0,1647.5,10.0,0.0108,21,4,4,0.0,17.0,0.013043478,0
0,0.0,-1.304,-0.4371,-0.2288,2,May,8,1.2001,3,1,0,0.8,8388.316083,57.83333333,0.0226,115,6,2,0.01252501,3.0,0.029541047,0
0,10.67716934,-1.6387,-0.4461,0.0015,2,Nov,1,0.2164,2,0,0,0.0,810.0,74.6,0.0594,8,4,1,0.0,0.0,0.036666667,0
0,0.0,-0.1935,0.403,0.4334,2,Mar,3,-2.3046,2,1,0,0.0,5.333333333,12.0,0.04,3,3,1,0.033333333,24.0,0.083333333,0
0,0.0,0.7016,0.6703,0.5877,2,May,4,0.4447,2,0,1,0.0,787.0,172.0,0.0701,11,6,1,0.033333333,0.0,0.053333333,0
0,0.0,-1.0488,0.0157,-0.1913,2,Mar,8,0.0846,3,2,0,0.0,1616.425824,466.5,0.1,44,1,4,0.006944444,75.25,0.010974434,0
1,51.60705882,1.3617,-1.0311,-0.6655,2,May,1,1.6028,2,0,0,0.0,665.9848485,17.5,0.0286,17,2,4,0.0,0.0,0.002352941,1
0,0.936979167,0.3647,1.805,1.2598,2,May,7,0.2505,3,1,0,0.4,2213.819048,128.1666667,0.0081,89,6,1,0.013541667,41.0,0.034151181,0
0,0.0,0.9638,0.6308,0.1568,2,Nov,5,0.7701,2,0,1,0.0,3923.586111,157.3333333,0.015,76,2,8,0.000865801,0.0,0.013675718,0
0,25.19297315,-0.8431,-0.6297,-0.6694,1,Dec,8,0.1136,1,0,0,0.0,627.0,147.0,0.0458,23,2,8,0.006896552,0.0,0.011264368,0
0,0.0,-0.0614,-0.997,-1.051,2,Feb,0,0.7635,3,0,0,0.0,105.0,0.0,0.0667,3,5,1,0.0,0.0,0.033333333,0
0,0.0,0.8558,0.7776,0.0833,1,Nov,3,0.4932,1,3,0,0.0,683.0292208,40.25,0.0074,26,2,1,0.006451613,9.0,0.032319508,1
0,0.0,-0.1381,-0.1343,-0.4606,2,May,0,-0.0532,3,0,0,0.2,1133.666667,0.0,0.0286,6,1,1,0.028205128,0.0,0.038562092,0
0,0.0,-0.324,1.3069,0.844,2,Dec,0,0.7424,2,0,0,0.0,508.558547,0.0,0.0464,34,10,3,0.014705882,0.0,0.027528909,0
0,4.945717395,1.5098,0.9719,0.9389,2,Nov,6,0.4713,2,2,0,0.0,1333.8,245.9333333,0.0091,27,6,9,0.012903226,15.2,0.029032258,0
0,13.10326241,1.1655,1.9489,1.2515,2,Mar,1,-0.425,2,1,0,0.0,1038.916667,0.0,0.0375,46,1,6,0.021276596,60.5,0.039007092,1
0,0.0,-0.6047,0.6676,0.2243,2,Mar,0,0.8747,3,0,0,0.0,551.1666667,0.0,0.1333,8,3,2,0.025,0.0,0.035,0
0,0.0,1.303,-0.7412,-1.197,2,May,4,0.2055,3,3,0,0.0,478.5,84.0,0.0151,32,6,6,0.070588235,102.0,0.077843137,0
0,0.0,1.7897,-0.3957,0.5716,1,May,0,-0.6166,1,0,1,1.0,358.0,0.0,0.15,8,2,1,0.05,0.0,0.075,0
0,19.1105,-1.2247,-1.4129,-1.6394,2,May,7,1.7824,2,0,0,0.0,1539.791667,149.9166667,0.0208,31,2,4,0.0,0.0,0.011728395,0
0,0.0,-0.3964,1.0679,0.6497,2,May,0,0.4581,2,0,0,0.2,1722.866667,0.0,0.0917,20,1,6,0.01,0.0,0.075,0
1,0.0,0.6043,0.2746,-0.3953,2,Nov,5,0.7033,2,0,1,0.0,910.41,335.8,0.0344,20,2,4,0.0,0.0,0.003333333,0
0,0.0,0.1421,-0.9009,-0.8108,2,Mar,0,-0.2481,2,0,0,0.0,140.0,0.0,0.0621,9,1,6,0.022222222,0.0,0.055555556,0
0,0.0,-0.8912,0.8924,0.5276,2,May,1,1.3846,2,2,1,1.0,2931.580303,38.0,0.0667,57,2,4,0.004,20.0,0.021833333,0
1,47.83758971,1.5851,0.8542,0.5027,10,Nov,0,0.1603,2,0,0,0.0,1241.75,0.0,0.0167,50,2,1,0.0,0.0,0.008163265,1
0,0.0,0.08,-0.4362,-0.7606,2,Nov,3,-1.2254,2,1,0,0.0,36.90277778,22.27777778,0.0199,6,2,2,0.0,0.0,0.086666667,0
0,39.59436227,2.074,0.5243,0.1621,2,Dec,2,0.3036,2,0,1,0.0,1407.375,98.0,0.074,29,1,4,0.0,0.0,0.006666667,1
0,0.0,2.3733,-0.1292,-0.1464,5,May,2,0.8749,2,0,0,0.0,2562.083333,11.0,0.0045,48,4,7,0.004255319,0.0,0.005319149,0
0,0.0,1.2665,-0.542,-0.4756,2,May,0,-1.4449,2,0,0,0.8,38.0,0.0,0.1,3,4,4,0.066666667,0.0,0.066666667,0
0,0.0,-0.0473,-0.3926,-0.1503,1,May,0,-0.7983,1,0,0,0.6,219.5,0.0,0.0167,11,3,3,0.018181818,0.0,0.046060606,0
0,67.73686486,-0.5183,-1.9364,-1.6672,2,May,1,1.5663,2,1,0,0.0,935.5571429,78.0,0.0236,37,3,1,0.0,14.0,0.027027027,0
0,0.0,-0.1163,1.075,0.6913,2,May,1,0.2861,2,0,0,0.6,385.0,21.0,0.2,11,2,3,0.0,0.0,0.02,0
0,0.0,-1.6371,-0.2086,-1.0459,2,Nov,0,1.6755,3,0,1,0.0,2147.983333,0.0,0.0339,50,2,1,0.012285714,0.0,0.024768116,0
0,1.033764021,-1.2565,0.4624,1.0881,2,May,15,1.2219,2,4,0,0.0,5882.174206,365.1111111,0.0667,113,2,3,0.0,848.4166667,0.006584897,0
0,0.0,0.0612,-0.4685,-0.2244,2,Nov,10,0.4021,3,0,0,0.0,3416.279167,263.3583333,0.0282,69,2,1,0.012004662,0.0,0.019056732,1
1,0.0,2.4981,0.8393,1.6603,1,Nov,0,-0.4194,1,0,1,0.0,210.4,0.0,0.0129,8,8,3,0.0,0.0,0.05,0
0,0.0,-0.208,-0.5719,-0.8393,2,Nov,1,0.2211,2,0,0,0.0,663.5277778,3.5,0.0339,49,2,3,0.0,0.0,0.005319149,0
0,0.0,1.5655,0.6951,0.6121,2,May,0,-0.1486,2,0,0,0.8,697.5166667,0.0,0.04,17,2,1,0.0,0.0,0.017647059,0
0,0.0,1.5921,-0.802,-0.5293,2,Mar,3,1.1281,3,0,0,0.0,5900.351378,80.42857143,0.0133,61,10,3,0.0,0.0,0.007213115,0
